ref_path,test_path,label,score
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\medicinepackagingboxes173.png,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxesthataredamaged23.jpeg,1,56.5
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\packagingboxes2.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\packagingboxes225.jpeg,0,0.0
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\medicinepackagingboxes286.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\fooditemboxes53.jpeg,0,0.0
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\packagingboxes281.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxesthataredamaged225.jpeg,1,60.84
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\fooditemboxes173.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\packagingboxes164.jpeg,0,0.0
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\medicinepackagingboxes145.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxesthataredamaged127.jpeg,1,64.87
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\fooditemboxes173.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxesthataredamaged76.jpeg,1,53.68
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\medicinepackagingboxes100.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxeswithdamagesanddents26.jpeg,1,82.37
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxeswithdamagesanddents5.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxesthataredamaged214.jpeg,1,64.76
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\medicinepackagingboxes246.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxesthataredamaged132.jpeg,1,32.56
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\medicinepackagingboxes44.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxesthataredamaged97.jpeg,1,87.82
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\fooditemboxes8.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxesthataredamaged100.jpeg,1,46.23
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\medicinepackagingboxes250.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\fooditemboxes27.jpeg,0,0.0
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\packagingboxes196.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxeswithdamagesanddents88.jpeg,1,53.23
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\medicinepackagingboxes85.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxeswithdamagesanddents100.jpeg,1,54.72
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\fooditemboxes3.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxesthataredamaged254.jpeg,1,51.24
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\fooditemboxes55.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxeswithdamagesanddents65.jpeg,1,76.72
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxesthataredamaged293.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\damagedfoodpackagingbox42.jpeg,1,60.06
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\medicinepackagingboxes149.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxeswithdamagesanddents45.jpeg,1,50.61
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\medicinepackagingboxes23.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxesthataredamaged6.jpeg,1,38.92
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\medicinepackagingboxes28.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\damagedfoodpackagingbox42.jpeg,1,44.45
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\medicinepackagingboxes44.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxesthataredamaged43.jpeg,1,33.94
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\fooditemboxes57.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\medicinepackagingboxes57.jpeg,0,0.0
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\packagingboxes78.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxesthataredamaged294.jpeg,1,54.76
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\medicinepackagingboxes207.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxesthataredamaged50.jpeg,1,91.98
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\fooditemboxes166.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxesthataredamaged284.jpeg,1,90.67
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxesthataredamaged35.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxeswithdamagesanddents33.jpeg,1,87.96
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\medicinepackagingboxes167.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxeswithdamagesanddents29.jpeg,1,88.92
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\medicinepackagingboxes113.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxesthataredamaged95.jpeg,1,40.21
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\medicinepackagingboxes92.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxesthataredamaged251.jpeg,1,68.81
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\packagingboxes65.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxesthataredamaged48.jpeg,1,60.38
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\packagingboxes150.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxesthataredamaged297.jpeg,1,70.06
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\medicinepackagingboxes294.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxesthataredamaged98.jpeg,1,77.66
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxesthataredamaged43.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxeswithdamagesanddents18.jpeg,1,86.61
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\packagingboxes198.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\packagingboxes285.jpeg,0,0.0
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\fooditemboxes34.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\damagedfoodpackagingbox20.jpeg,1,30.63
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\medicinepackagingboxes252.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxesthataredamaged212.jpeg,1,57.9
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\packagingboxes63.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxeswithdamagesanddents0.jpeg,1,60.01
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\packagingboxes201.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxesthataredamaged3.jpeg,1,45.24
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\packagingboxes45.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxesthataredamaged266.jpeg,1,60.87
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\medicinepackagingboxes297.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxesthataredamaged138.png,1,39.1
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\packagingboxes65.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxesthataredamaged70.png,1,76.12
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\packagingboxes289.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\medicinepackagingboxes245.jpeg,0,0.0
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxesthataredamaged20.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxesthataredamaged80.jpeg,1,65.82
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\fooditemboxes3.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\damagedfoodpackagingbox53.jpeg,1,30.07
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\fooditemboxes246.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\damagedfoodpackagingbox288.jpeg,1,87.99
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\fooditemboxes226.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxeswithdamagesanddents29.jpeg,1,59.14
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\fooditemboxes27.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxesthataredamaged217.jpeg,1,67.18
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\medicinepackagingboxes102.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\damagedfoodpackagingbox73.png,1,38.18
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\packagingboxes81.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\fooditemboxes6.jpeg,1,80.19
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\fooditemboxes91.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxesthataredamaged147.jpeg,1,51.36
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\medicinepackagingboxes279.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxeswithdamagesanddents26.jpeg,1,63.76
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\medicinepackagingboxes0.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxesthataredamaged211.jpeg,1,59.97
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\damagedfoodpackagingbox189.png,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\damagedfoodpackagingbox40.jpeg,1,70.0
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\packagingboxes32.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxesthataredamaged11.jpeg,1,38.01
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\fooditemboxes223.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxeswithdamagesanddents13.jpeg,1,36.73
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\medicinepackagingboxes223.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxesthataredamaged84.jpeg,1,49.48
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\packagingboxes198.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxeswithdamagesanddents3.jpeg,1,72.29
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\packagingboxes45.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxesthataredamaged216.jpeg,1,66.84
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\medicinepackagingboxes207.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxeswithdamagesanddents3.jpeg,1,79.78
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\medicinepackagingboxes73.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\medicinepackagingboxes136.jpeg,0,0.0
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\medicinepackagingboxes250.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\medicinepackagingboxes237.jpeg,0,0.0
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\fooditemboxes145.png,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\damagedfoodpackagingbox24.jpeg,1,94.91
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\packagingboxes36.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxesthataredamaged227.jpeg,1,52.37
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\packagingboxes187.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\fooditemboxes19.jpeg,0,0.0
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\medicinepackagingboxes186.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxesthataredamaged47.jpeg,1,53.54
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\medicinepackagingboxes230.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\damagedfoodpackagingbox143.jpeg,1,89.24
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\damagedfoodpackagingbox14.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxesthataredamaged3.jpeg,1,64.41
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\medicinepackagingboxes70.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\damagedfoodpackagingbox176.jpeg,1,59.56
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\packagingboxes183.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\packagingboxes106.jpeg,0,0.0
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\packagingboxes255.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\damagedfoodpackagingbox149.png,1,41.29
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\medicinepackagingboxes207.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\damagedfoodpackagingbox102.jpeg,1,51.49
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\medicinepackagingboxes133.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxesthataredamaged188.png,1,61.16
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\packagingboxes205.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxesthataredamaged98.jpeg,1,66.34
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\medicinepackagingboxes246.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\damagedfoodpackagingbox14.jpeg,1,93.57
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\fooditemboxes59.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxesthataredamaged80.jpeg,1,67.94
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\packagingboxes157.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxesthataredamaged50.jpeg,1,57.03
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\medicinepackagingboxes30.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxesthataredamaged1.jpeg,1,73.63
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\medicinepackagingboxes113.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxesthataredamaged217.jpeg,1,63.54
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\medicinepackagingboxes202.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\damagedfoodpackagingbox30.jpeg,1,43.69
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\medicinepackagingboxes289.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\damaged\packagingboxesthataredamaged15.jpeg,1,89.72
C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\packagingboxes187.jpeg,C:\Users\aruth\OneDrive\Desktop\Aruthra\Hackathons\HackElite (SRM Vadapalani)\damaged-and-intact-packages\intact\fooditemboxes83.png,0,0.0
